En = 72.8 ± 2.0 MeV     Proton cross sections																				
29	0.144	0.137	0.064	0.061	0.037	0.039	0.016	0.015	0.015	0.010	0.008	0.005	0.004	0.004	0.003	---	---	---	---	0.23
31	0.181	0.172	0.069	0.062	0.039	0.040	0.016	0.014	0.012	0.009	0.009	0.004	0.002	---	---	---	---	---	---	0.23
33	0.171	0.161	0.070	0.051	0.037	0.038	0.015	0.011	0.008	0.009	0.005	0.002	0.002	---	---	---	---	---	---	0.20
35	0.170	0.159	0.072	0.047	0.039	0.038	0.014	0.010	0.007	0.010	0.004	---	---	---	---	---	---	---	---	0.19
37	0.168	0.156	0.070	0.043	0.038	0.035	0.013	0.008	0.005	0.008	---	---	---	---	---	---	---	---	---	0.17
39	0.122	0.113	0.063	0.037	0.033	0.032	0.011	0.007	---	---	---	---	---	---	---	---	---	---	---	0.14
41	0.122	0.112	0.057	0.035	0.032	0.034	0.011	---	---	---	---	---	---	---	---	---	---	---	---	0.13
43	0.059	0.055	0.048	0.026	0.028	0.090	---	---	---	---	---	---	---	---	---	---	---	---	---	0.14
45	0.130	0.096	0.041	0.020	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.05
47	0.025	0.021	0.027	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.01
ds/dW	5.76	5.48	3.08	2.94	2.20	2.65	1.66	1.18	1.18	1.14	0.83	0.76	0.57	0.68	0.57	0.84	0.45	0.26	0.26	16.9
																				
																				
En = 55.3 ± 2.8 MeV     Deuteron cross sections																				
q (deg)	2.5*	10*	20	30	40	50*	60	70	80	90	100	110	120	130*	140	150*	160	170*	177.5*	
E (MeV)																				ds/dE
7	0.461	0.456	0.441	0.416	0.386	0.351	0.315	0.279	0.245	0.215	0.188	0.166	0.147	0.132	0.120	0.111	0.105	0.101	0.100	2.98
9	0.372	0.367	0.370	0.329	0.301	0.269	0.212	0.183	0.175	0.150	0.144	0.110	0.095	0.083	0.075	0.068	0.064	0.061	0.060	2.14
11	0.300	0.296	0.203	0.263	0.234	0.210	0.392	0.178	0.131	0.168	0.103	0.050	0.066	0.057	0.035	0.046	0.043	0.041	0.040	1.85
13	0.264	0.259	0.186	0.173	0.272	0.169	0.535	0.140	0.094	0.067	0.049	0.033	0.046	0.034	0.042	0.026	0.017	0.022	0.022	1.59
15	0.392	0.383	0.169	0.414	0.249	0.216	0.270	0.118	0.099	0.039	0.076	0.032	0.052	0.025	0.017	0.017	0.030	0.014	0.014	1.48
17	0.322	0.313	0.272	0.214	0.214	0.160	0.222	0.119	0.034	0.032	0.032	0.024	0.019	0.013	0.007	0.008	0.009	0.007	0.006	1.08
19	0.333	0.324	0.335	0.198	0.248	0.157	0.202	0.104	0.019	0.046	0.025	0.018	0.023	0.011	0.025	0.007	0.012	0.005	0.005	1.08
21	0.380	0.368	0.347	0.254	0.226	0.170	0.182	0.057	0.050	0.037	0.039	0.020	0.011	0.009	0.008	0.006	0.009	0.004	0.004	1.07
23	0.504	0.485	0.424	0.352	0.236	0.194	0.142	0.112	0.103	0.023	0.029	0.020	0.013	0.006	0.001	0.003	0.009	0.003	0.002	1.25
25	0.483	0.464	0.418	0.328	0.255	0.175	0.117	0.069	0.035	0.029	0.017	0.018	0.006	0.005	---	---	---	---	---	1.06
27	0.493	0.473	0.362	0.435	0.252	0.174	0.102	0.077	0.055	0.019	0.017	0.010	0.007	0.004	---	---	---	---	---	1.09
29	0.553	0.528	0.399	0.442	0.246	0.172	0.107	0.072	0.053	0.014	0.008	0.007	---	---	---	---	---	---	---	1.09
31	0.616	0.588	0.495	0.509	0.232	0.190	0.116	0.084	0.045	0.025	0.009	---	---	---	---	---	---	---	---	1.20
33	1.004	0.942	0.718	0.596	0.335	0.204	0.126	0.071	0.016	0.006	---	---	---	---	---	---	---	---	---	1.42
35	1.446	1.333	1.090	0.686	0.311	0.189	0.114	0.069	0.004	---	---	---	---	---	---	---	---	---	---	1.64
37	1.759	1.614	1.420	0.650	0.424	0.206	0.102	0.031	---	---	---	---	---	---	---	---	---	---	---	1.84
39	1.635	1.492	1.448	0.469	0.406	0.166	0.095	---	---	---	---	---	---	---	---	---	---	---	---	1.64
41	1.512	1.343	1.107	0.328	0.376	0.077	0.017	---	---	---	---	---	---	---	---	---	---	---	---	1.23
43	0.344	0.329	0.482	0.131	0.239	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.49
45	0.260	0.221	0.161	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.11
47	0.044	0.044	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.01
ds/dW	26.95	25.24	21.69	14.37	10.88	6.90	6.73	3.53	2.32	1.74	1.47	1.02	0.97	0.76	0.66	0.58	0.60	0.52	0.51	54.7
																				
En = 55.3 ± 2.8 MeV     Deuteron cross section errors																				
q (deg)	2.5*	10*	20	30	40	50*	60	70	80	90	100	110	120	130*	140	150*	160	170*	177.5*	
E (MeV)																				ds/dE
7	0.069	0.068	0.096	0.062	0.058	0.053	0.047	0.042	0.037	0.032	0.100	0.025	0.022	0.020	0.018	0.017	0.016	0.015	0.015	0.54
9	0.056	0.055	0.068	0.049	0.045	0.040	0.055	0.107	0.026	0.022	0.046	0.016	0.014	0.013	0.011	0.010	0.010	0.009	0.009	0.46
11	0.045	0.044	0.043	0.039	0.052	0.031	0.049	0.057	0.020	0.085	0.030	0.029	0.010	0.009	0.015	0.007	0.006	0.006	0.006	0.43
13	0.040	0.039	0.035	0.037	0.042	0.025	0.057	0.033	0.014	0.027	0.018	0.012	0.026	0.005	0.016	0.004	0.010	0.003	0.003	0.30
15	0.059	0.057	0.034	0.050	0.036	0.032	0.031	0.022	0.015	0.016	0.019	0.010	0.017	0.004	0.009	0.003	0.122	0.002	0.002	0.29
17	0.048	0.047	0.031	0.027	0.032	0.024	0.022	0.022	0.012	0.013	0.011	0.009	0.006	0.002	0.004	0.001	0.005	0.001	0.001	0.19
19	0.050	0.049	0.036	0.026	0.033	0.024	0.020	0.022	0.009	0.014	0.009	0.005	0.006	0.002	0.006	0.001	0.006	0.001	0.001	0.18
21	0.057	0.055	0.036	0.029	0.028	0.026	0.018	0.012	0.013	0.012	0.011	0.005	0.004	0.001	0.003	0.001	0.005	0.001	0.001	0.17
23	0.076	0.073	0.039	0.034	0.027	0.029	0.014	0.017	0.019	0.010	0.010	0.005	0.004	0.001	0.001	0.001	0.005	0.001	0.001	0.18
25	0.072	0.070	0.038	0.033	0.024	0.026	0.011	0.010	0.008	0.008	0.006	0.004	0.002	0.001	---	---	---	---	---	0.14
27	0.074	0.071	0.036	0.038	0.024	0.026	0.011	0.010	0.011	0.006	0.006	0.004	0.003	0.001	---	---	---	---	---	0.14
29	0.083	0.079	0.039	0.038	0.024	0.026	0.010	0.010	0.010	0.005	0.004	0.003	---	---	---	---	---	---	---	0.14
31	0.092	0.088	0.042	0.041	0.023	0.029	0.011	0.011	0.010	0.007	0.004	---	---	---	---	---	---	---	---	0.14
33	0.151	0.141	0.051	0.045	0.028	0.031	0.011	0.010	0.006	0.006	---	---	---	---	---	---	---	---	---	0.15
35	0.217	0.200	0.064	0.048	0.027	0.028	0.011	0.010	0.003	---	---	---	---	---	---	---	---	---	---	0.16
37	0.264	0.242	0.073	0.047	0.031	0.031	0.010	0.007	---	---	---	---	---	---	---	---	---	---	---	0.17
39	0.245	0.224	0.071	0.040	0.031	0.025	0.010	---	---	---	---	---	---	---	---	---	---	---	---	0.15
41	0.227	0.201	0.065	0.033	0.030	0.012	0.008	---	---	---	---	---	---	---	---	---	---	---	---	0.12
43	0.052	0.049	0.044	0.021	0.024	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.06
45	0.039	0.033	0.030	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.02
47	0.007	0.007	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.00
ds/dW	4.04	3.79	1.95	1.48	1.24	1.03	0.81	0.81	0.43	0.53	0.55	0.26	0.23	0.11	0.17	0.09	0.37	0.08	0.08	8.2
																				
																				
En = 55.3 ± 2.8 MeV     Triton cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70*	80	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.107	0.105	0.099	0.074	0.086	0.113	0.058	0.047	0.028	0.031	0.025	0.020	0.017	0.014	0.012	0.011	0.010	0.009	0.009	0.518
16.5	0.141	0.138	0.129	0.133	0.087	0.084	0.065	0.050	0.041	0.029	0.022	0.017	0.013	0.011	0.009	0.008	0.007	0.006	0.006	0.550
19.5	0.164	0.157	0.053	0.112	0.088	0.069	0.025	0.025	0.029	0.009	0.006	0.004	0.002	0.002	0.001	---	---	---	---	0.339
22.5	0.147	0.138	0.107	0.113	0.036	0.038	0.015	0.008	0.020	0.002	0.001	---	---	---	---	---	---	---	---	0.236
25.5	0.115	0.110	0.099	0.138	0.031	0.052	0.024	0.014	0.023	0.005	---	---	---	---	---	---	---	---	---	0.270
28.5	0.165	0.153	0.119	0.123	0.029	0.025	0.030	0.006	0.006	---	---	---	---	---	---	---	---	---	---	0.228
31.5	0.264	0.232	0.155	0.089	0.024	0.014	0.010	---	---	---	---	---	---	---	---	---	---	---	---	0.196
34.5	0.558	0.421	0.192	0.027	0.012	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.189
37.5	0.141	0.141	0.141	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.083
ds/dW	5.404	4.784	3.282	2.426	1.176	1.183	0.677	0.452	0.443	0.229	0.162	0.123	0.097	0.078	0.066	0.055	0.049	0.046	0.045	7.8
																				
En = 55.3 ± 2.8 MeV     Triton cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60	70*	80	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.025	0.025	0.023	0.019	0.018	0.028	0.014	0.011	0.016	0.007	0.006	0.005	0.004	0.003	0.003	0.003	0.002	0.002	0.002	0.133
16.5	0.033	0.033	0.030	0.022	0.014	0.020	0.015	0.012	0.013	0.007	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.123
19.5	0.039	0.037	0.011	0.015	0.013	0.016	0.009	0.006	0.009	0.002	0.001	0.001	0.001	0.001	0.001	---	---	---	---	0.075
22.5	0.035	0.032	0.015	0.014	0.008	0.011	0.007	0.002	0.007	0.000	0.001	---	---	---	---	---	---	---	---	0.053
25.5	0.027	0.026	0.014	0.017	0.007	0.012	0.008	0.003	0.007	0.001	---	---	---	---	---	---	---	---	---	0.056
28.5	0.039	0.036	0.015	0.016	0.007	0.007	0.008	0.003	0.003	---	---	---	---	---	---	---	---	---	---	0.047
31.5	0.062	0.055	0.018	0.015	0.006	0.005	0.004	---	---	---	---	---	---	---	---	---	---	---	---	0.039
34.5	0.132	0.099	0.019	0.009	0.012	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.043
37.5	0.041	0.041	0.017	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.015
ds/dW	1.298	1.152	0.486	0.381	0.257	0.296	0.196	0.113	0.168	0.054	0.041	0.029	0.023	0.020	0.018	0.013	0.012	0.011	0.011	1.8
																				
																				
En = 55.3 ± 2.8 MeV     Alpha cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80*	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.938	0.903	0.904	0.958	0.363	0.416	0.312	0.164	0.105	0.066	0.042	0.027	0.017	0.012	0.009	0.007	0.005	0.005	0.005	2.43
16.5	0.795	0.752	0.596	0.572	0.285	0.207	0.111	0.061	0.032	0.016	0.008	0.004	0.002	0.001	0.001	0.001	0.001	0.001	0.001	1.31
19.5	0.507	0.483	0.414	0.378	0.147	0.150	0.104	0.051	0.028	0.016	0.009	0.005	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.92
22.5	0.336	0.321	0.238	0.414	0.136	0.086	0.072	0.043	0.025	0.015	0.008	0.005	0.003	0.002	0.001	---	---	---	---	0.73
25.5	0.289	0.275	0.223	0.264	0.072	0.097	0.058	0.030	0.017	0.009	0.005	0.003	0.002	---	---	---	---	---	---	0.54
28.5	0.245	0.236	0.185	0.207	0.239	0.100	0.054	0.043	0.028	0.017	0.011	---	---	---	---	---	---	---	---	0.64
31.5	0.228	0.213	0.148	0.171	0.088	0.080	0.015	0.011	0.005	---	---	---	---	---	---	---	---	---	---	0.36
34.5	0.147	0.142	0.127	0.090	0.150	0.055	0.035	0.025	---	---	---	---	---	---	---	---	---	---	---	0.34
37.5	0.144	0.137	0.121	0.083	0.074	0.047	0.024	---	---	---	---	---	---	---	---	---	---	---	---	0.24
40.5	0.123	0.117	0.094	0.078	0.057	0.067	---	---	---	---	---	---	---	---	---	---	---	---	---	0.20
43.5	0.348	0.275	0.132	0.037	0.018	0.011	---	---	---	---	---	---	---	---	---	---	---	---	---	0.15
46.5	0.026	0.026	0.026	0.005	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.02
ds/dW	12.37	11.64	9.62	9.78	4.89	3.94	2.36	1.28	0.72	0.42	0.25	0.13	0.08	0.05	0.04	0.02	0.02	0.02	0.02	23.6
																				
En = 55.3 ± 2.8 MeV     Alpha cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80*	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.322	0.310	0.283	0.393	0.139	0.201	0.130	0.056	0.036	0.023	0.014	0.009	0.006	0.004	0.003	0.002	0.002	0.002	0.002	0.94
16.5	0.273	0.258	0.128	0.150	0.121	0.111	0.047	0.021	0.011	0.006	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.46
19.5	0.174	0.166	0.079	0.087	0.069	0.078	0.038	0.018	0.010	0.005	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.30
22.5	0.115	0.110	0.049	0.077	0.057	0.044	0.027	0.015	0.009	0.005	0.003	0.002	0.001	0.001	0.001	---	---	---	---	0.22
25.5	0.099	0.094	0.041	0.050	0.037	0.038	0.021	0.010	0.006	0.003	0.002	0.001	0.001	---	---	---	---	---	---	0.16
28.5	0.084	0.081	0.031	0.039	0.062	0.038	0.018	0.015	0.009	0.006	0.004	---	---	---	---	---	---	---	---	0.18
31.5	0.078	0.073	0.028	0.033	0.034	0.036	0.009	0.004	0.002	---	---	---	---	---	---	---	---	---	---	0.11
34.5	0.051	0.049	0.025	0.022	0.041	0.027	0.013	0.009	---	---	---	---	---	---	---	---	---	---	---	0.10
37.5	0.049	0.047	0.023	0.020	0.027	0.024	0.010	---	---	---	---	---	---	---	---	---	---	---	---	0.08
40.5	0.042	0.040	0.020	0.019	0.022	0.019	---	---	---	---	---	---	---	---	---	---	---	---	---	0.06
43.5	0.120	0.094	0.023	0.013	0.019	0.011	---	---	---	---	---	---	---	---	---	---	---	---	---	0.06
46.5	0.009	0.009	0.015	0.015	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.02
ds/dW	4.25	4.00	2.23	2.75	1.88	1.88	0.94	0.44	0.25	0.14	0.09	0.04	0.03	0.02	0.02	0.01	0.01	0.01	0.01	8.1
																				
																				
En = 50.0 ± 2.5 MeV     Proton cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
5	0.953	0.949	0.936	0.915	0.888	0.855	1.108	0.780	0.741	0.703	0.667	0.430	0.633	0.578	0.678	0.684	0.528	0.521	0.518	9.24
7	1.645	1.623	1.779	1.457	0.850	1.485	1.215	0.800	0.776	0.720	0.462	0.489	0.312	0.490	0.370	0.419	0.282	0.271	0.267	9.64
9	1.046	1.032	1.054	0.921	0.727	0.960	0.698	0.603	0.476	0.370	0.273	0.260	0.248	0.208	0.206	0.267	0.156	0.158	0.155	6.00
11	0.965	0.951	0.919	1.045	0.680	0.690	0.599	0.509	0.411	0.280	0.239	0.211	0.221	0.233	0.152	0.170	0.163	0.124	0.122	5.20
13	0.837	0.823	0.792	1.390	0.564	0.433	0.448	0.292	0.286	0.182	0.106	0.161	0.137	0.151	0.114	0.122	0.163	0.072	0.070	4.00
15	0.835	0.818	0.838	1.072	0.583	0.411	0.320	0.307	0.348	0.159	0.099	0.099	0.099	0.096	0.071	0.089	0.121	0.044	0.043	3.54
17	0.844	0.825	0.911	1.013	0.601	0.401	0.334	0.274	0.283	0.159	0.094	0.091	0.091	0.124	0.080	0.068	0.101	0.040	0.039	3.44
19	0.866	0.844	0.886	0.994	0.608	0.428	0.294	0.196	0.245	0.122	0.082	0.077	0.070	0.071	0.052	0.048	0.080	0.024	0.023	3.12
21	1.021	0.993	0.975	1.181	0.598	0.500	0.329	0.230	0.187	0.130	0.074	0.094	0.048	0.069	0.051	0.033	0.068	0.019	0.019	3.33
23	1.118	1.082	1.090	1.164	0.601	0.487	0.337	0.156	0.223	0.112	0.066	0.074	0.040	0.041	0.040	0.023	0.027	0.012	0.011	3.23
25	1.282	1.236	1.132	1.213	0.606	0.500	0.345	0.195	0.237	0.106	0.044	0.074	0.022	0.023	0.025	0.005	0.021	0.008	0.008	3.30
27	1.576	1.509	1.202	1.479	0.668	0.536	0.343	0.191	0.169	0.082	0.042	0.037	0.010	0.011	0.008	---	---	---	---	3.41
29	1.816	1.721	1.510	1.594	0.560	0.394	0.333	0.137	0.118	0.055	0.025	0.019	0.003	---	---	---	---	---	---	3.23
31	1.707	1.602	1.336	1.138	0.458	0.390	0.228	0.082	0.034	0.033	0.006	---	---	---	---	---	---	---	---	2.50
33	1.633	1.515	1.206	0.780	0.406	0.335	0.182	0.036	0.008	---	---	---	---	---	---	---	---	---	---	1.99
35	1.393	1.276	1.111	0.459	0.343	0.199	0.086	0.013	---	---	---	---	---	---	---	---	---	---	---	1.45
37	0.780	0.710	0.727	0.200	0.207	0.138	0.025	---	---	---	---	---	---	---	---	---	---	---	---	0.82
39	0.667	0.576	0.444	0.125	0.066	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.41
41	0.213	0.181	0.134	0.046	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.11
ds/dW	42.39	40.53	37.97	36.37	20.02	18.28	14.45	9.60	9.08	6.43	4.56	4.23	3.87	4.19	3.69	3.86	3.42	2.58	2.55	135.9
																				
En = 50.0 ± 2.5 MeV     Proton cross section errors																				
q (deg)	2.5*	10*	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
5	0.095	0.095	0.094	0.092	0.089	0.085	0.317	0.078	0.074	0.070	0.067	0.136	0.174	0.058	0.189	0.193	0.053	0.052	0.052	1.47
7	0.164	0.162	0.180	0.146	0.095	0.201	0.156	0.127	0.078	0.116	0.080	0.075	0.054	0.099	0.048	0.070	0.028	0.027	0.027	1.29
9	0.105	0.103	0.090	0.092	0.063	0.102	0.072	0.061	0.048	0.055	0.042	0.036	0.028	0.045	0.024	0.039	0.031	0.016	0.016	0.68
11	0.097	0.095	0.073	0.084	0.048	0.065	0.041	0.043	0.041	0.038	0.032	0.022	0.022	0.036	0.017	0.027	0.025	0.012	0.012	0.50
13	0.084	0.082	0.050	0.068	0.040	0.044	0.029	0.028	0.034	0.026	0.018	0.017	0.015	0.022	0.012	0.018	0.016	0.007	0.007	0.35
15	0.084	0.082	0.051	0.059	0.039	0.039	0.020	0.026	0.035	0.022	0.016	0.012	0.011	0.015	0.009	0.015	0.013	0.004	0.004	0.31
17	0.084	0.083	0.054	0.058	0.036	0.031	0.020	0.022	0.025	0.021	0.012	0.010	0.010	0.015	0.009	0.013	0.012	0.004	0.004	0.28
19	0.087	0.084	0.053	0.057	0.035	0.030	0.016	0.016	0.022	0.014	0.011	0.009	0.008	0.011	0.007	0.011	0.011	0.002	0.002	0.24
21	0.102	0.099	0.056	0.062	0.035	0.033	0.018	0.017	0.019	0.014	0.011	0.010	0.006	0.012	0.007	0.009	0.010	0.002	0.002	0.25
23	0.112	0.108	0.059	0.062	0.034	0.032	0.018	0.014	0.021	0.013	0.010	0.008	0.006	0.009	0.006	0.008	0.006	0.001	0.001	0.24
25	0.128	0.124	0.061	0.063	0.035	0.033	0.018	0.016	0.022	0.013	0.008	0.008	0.005	0.006	0.005	0.004	0.005	0.001	0.001	0.24
27	0.158	0.151	0.062	0.070	0.036	0.034	0.018	0.016	0.018	0.011	0.008	0.006	0.003	0.006	0.003	---	---	---	---	0.24
29	0.182	0.172	0.070	0.072	0.033	0.029	0.017	0.013	0.015	0.009	0.006	0.004	0.002	---	---	---	---	---	---	0.22
31	0.171	0.160	0.067	0.061	0.030	0.029	0.015	0.010	0.008	0.007	0.003	---	---	---	---	---	---	---	---	0.18
33	0.163	0.151	0.062	0.051	0.028	0.027	0.013	0.007	0.004	---	---	---	---	---	---	---	---	---	---	0.15
35	0.139	0.128	0.061	0.039	0.026	0.021	0.009	0.004	---	---	---	---	---	---	---	---	---	---	---	0.12
37	0.078	0.071	0.052	0.026	0.020	0.017	0.005	---	---	---	---	---	---	---	---	---	---	---	---	0.08
39	0.067	0.058	0.044	0.020	0.016	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.05
41	0.021	0.018	0.057	0.014	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.03
ds/dW	4.24	4.05	2.59	2.39	1.48	1.70	1.60	1.00	0.93	0.86	0.65	0.70	0.69	0.67	0.67	0.81	0.42	0.26	0.26	13.9
																				
																				
En = 50.0 ± 2.5 MeV     Deuteron cross sections																				
q (deg)	2.5*	10*	20	30	40	50*	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
9	0.279	0.275	0.273	0.250	0.230	0.208	0.230	0.129	0.142	0.123	0.087	0.093	0.082	0.073	0.091	0.061	0.057	0.055	0.054	1.73
11	0.215	0.213	0.115	0.196	0.221	0.168	0.360	0.201	0.121	0.107	0.071	0.084	0.075	0.068	0.051	0.058	0.055	0.054	0.053	1.68
13	0.315	0.310	0.199	0.258	0.275	0.207	0.275	0.114	0.119	0.098	0.062	0.068	0.044	0.046	0.027	0.035	0.010	0.030	0.030	1.53
15	0.324	0.317	0.283	0.265	0.211	0.177	0.150	0.122	0.080	0.035	0.047	0.044	0.030	0.010	0.019	0.013	0.011	0.011	0.011	1.17
17	0.313	0.304	0.273	0.249	0.223	0.158	0.113	0.088	0.050	0.048	0.036	0.031	0.010	0.011	0.012	0.015	0.017	0.007	0.007	1.01
19	0.371	0.359	0.339	0.269	0.233	0.168	0.122	0.088	0.030	0.042	0.041	0.019	0.020	0.013	0.017	0.003	0.007	0.005	0.004	1.05
21	0.403	0.390	0.411	0.282	0.221	0.179	0.112	0.108	0.091	0.025	0.035	0.020	0.017	0.007	0.012	0.003	0.012	0.004	0.004	1.14
23	0.511	0.493	0.403	0.436	0.336	0.207	0.119	0.082	0.115	0.021	0.053	0.024	0.015	0.011	0.006	---	---	---	---	1.36
25	0.573	0.549	0.415	0.649	0.248	0.201	0.130	0.086	0.068	0.016	0.033	0.023	0.008	---	---	---	---	---	---	1.34
27	0.912	0.868	0.594	1.023	0.389	0.264	0.150	0.090	0.060	0.021	0.027	0.012	---	---	---	---	---	---	---	1.83
29	1.427	1.341	0.910	1.299	0.465	0.300	0.176	0.072	0.042	0.014	0.005	---	---	---	---	---	---	---	---	2.23
31	1.657	1.550	1.294	1.076	0.426	0.309	0.178	0.085	0.030	---	---	---	---	---	---	---	---	---	---	2.26
33	2.289	2.083	1.751	0.767	0.455	0.217	0.163	0.043	---	---	---	---	---	---	---	---	---	---	---	2.23
35	1.991	1.789	1.635	0.456	0.458	0.137	0.061	---	---	---	---	---	---	---	---	---	---	---	---	1.75
37	2.517	2.008	1.155	0.220	0.064	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.04
39	0.030	0.032	0.037	0.049	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.05
ds/dW	28.25	25.76	20.17	15.49	8.91	5.80	4.68	2.62	1.90	1.10	0.99	0.84	0.60	0.48	0.47	0.37	0.34	0.33	0.33	46.8
																				
En = 50.0 ± 2.5 MeV     Deuteron cross section errors																				
q (deg)	2.5*	10*	20	30	40	50*	60	70	80	90	100	110	120	130	140	150	160	170*	177.5*	
E (MeV)																				ds/dE
9	0.035	0.034	0.057	0.031	0.029	0.026	0.073	0.059	0.018	0.015	0.032	0.012	0.010	0.009	0.034	0.008	0.007	0.007	0.007	0.35
11	0.027	0.027	0.036	0.025	0.044	0.021	0.047	0.051	0.015	0.013	0.023	0.011	0.009	0.009	0.017	0.007	0.007	0.007	0.007	0.28
13	0.039	0.039	0.036	0.058	0.038	0.026	0.031	0.021	0.015	0.026	0.018	0.002	0.020	0.006	0.009	0.004	0.006	0.004	0.004	0.25
15	0.041	0.040	0.036	0.039	0.029	0.022	0.019	0.019	0.010	0.013	0.014	0.010	0.012	0.010	0.006	0.007	0.006	0.001	0.001	0.20
17	0.039	0.038	0.029	0.029	0.029	0.020	0.015	0.015	0.015	0.014	0.011	0.008	0.004	0.007	0.005	0.006	0.005	0.001	0.001	0.17
19	0.046	0.045	0.033	0.030	0.026	0.021	0.013	0.014	0.011	0.012	0.011	0.006	0.005	0.007	0.005	0.003	0.003	0.001	0.001	0.16
21	0.050	0.049	0.037	0.030	0.025	0.022	0.013	0.015	0.018	0.009	0.010	0.005	0.005	0.004	0.004	0.003	0.004	0.001	0.001	0.16
23	0.064	0.062	0.036	0.038	0.030	0.026	0.012	0.013	0.020	0.008	0.012	0.006	0.004	0.005	0.004	---	---	---	---	0.17
25	0.072	0.069	0.037	0.046	0.022	0.025	0.011	0.010	0.012	0.005	0.007	0.005	0.004	---	---	---	---	---	---	0.15
27	0.114	0.108	0.044	0.058	0.028	0.033	0.012	0.010	0.011	0.006	0.006	0.003	0.002	---	---	---	---	---	---	0.17
29	0.178	0.168	0.055	0.065	0.030	0.038	0.013	0.010	0.009	0.005	0.004	---	---	---	---	---	---	---	---	0.19
31	0.207	0.194	0.065	0.059	0.029	0.039	0.013	0.010	0.008	---	---	---	---	---	---	---	---	---	---	0.18
33	0.286	0.260	0.074	0.050	0.030	0.027	0.012	0.008	---	---	---	---	---	---	---	---	---	---	---	0.18
35	0.249	0.224	0.072	0.039	0.030	0.017	0.010	---	---	---	---	---	---	---	---	---	---	---	---	0.14
37	0.315	0.251	0.061	0.027	0.025	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.11
39	0.004	0.004	0.038	0.013	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	0.02
ds/dW	3.53	3.22	1.49	1.27	0.89	0.73	0.59	0.51	0.32	0.25	0.30	0.13	0.15	0.11	0.17	0.08	0.08	0.04	0.04	5.8
																				
																				
En = 50.0 ± 2.5 MeV     Triton cross sections																				
q (deg)	2.5*	10*	20	30	40	50	60*	70*	80	90*	100*	110*	120*	130*	140*	150*	160*	170*	177.5*	
E (MeV)																				ds/dE
13.5	0.071	0.070	0.067	0.047	0.108	0.077	0.044	0.037	0.054	0.027	0.012	0.019	0.016	0.014	0.012	0.011	0.010	0.010	0.010	0.454
16.5	0.159	0.154	0.139	0.096	0.118	0.077	0.051	0.036	0.033	0.017	0.006	0.008	0.005	---	---	---	---	---	---	0.444
19.5	0.120	0.116	0.083	0.158	0.075	0.054	0.040	0.029	0.017	0.014	0.007	---	---	---	---	---	---	---	---	0.350
22.5	0.248	0.231	0.161	0.227	0.066	0.034	0.021	0.010	0.010	---	---	---	---	---	---	---	---	---	---	0.350
25.5	0.311	0.282	0.190	0.195	0.050	0.031	0.011	---	---	---	---	---	---	---	---	---	---	---	---	0.311
